date,time,weather_description,humidity,pressure,temperature,wind_direction,wind_speed
1/16/2015,5:00:00,broken clouds,42,1036,274.012,228,2
1/16/2015,6:00:00,broken clouds,44,1033,274.515,226,2
1/16/2015,7:00:00,broken clouds,39,1031,279.8273333,225,2
1/16/2015,8:00:00,broken clouds,40,1028,281.5326667,223,1
1/16/2015,9:00:00,broken clouds,39,1030,278.639,250,2
1/16/2015,10:00:00,scattered clouds,40,1026,281.8773333,239,2
1/16/2015,11:00:00,scattered clouds,40,1026,280.5166667,256,2
1/17/2015,12:00:00,scattered clouds,43,1026,279.273,250,2
1/17/2015,1:00:00,scattered clouds,41,1027,277.8733333,275,3
1/17/2015,2:00:00,scattered clouds,43,1027,276.5906667,277,3
1/17/2015,3:00:00,few clouds,43,1028,277.4275,280,3
1/17/2015,4:00:00,scattered clouds,45,1028,275.4383333,281,3
1/17/2015,5:00:00,scattered clouds,45,1029,275.5686667,284,4
1/17/2015,6:00:00,few clouds,44,1030,274.86,285,4
1/17/2015,7:00:00,few clouds,44,1030,275.27,288,4
1/17/2015,8:00:00,sky is clear,43,1031,274.841,290,5
1/17/2015,9:00:00,few clouds,44,1033,274.5135,296,5
1/17/2015,10:00:00,sky is clear,42,1034,274.0506667,297,6
1/17/2015,11:00:00,sky is clear,42,1035,273.6893333,301,6
1/17/2015,12:00:00,sky is clear,39,1036,273.369,300,5
1/17/2015,1:00:00,sky is clear,40,1038,272.994,307,6
1/17/2015,2:00:00,sky is clear,38,1039,272.66,307,6
1/17/2015,3:00:00,sky is clear,36,1037,275.812,309,5
1/17/2015,4:00:00,sky is clear,34,1039,274.316,309,5
1/17/2015,5:00:00,sky is clear,32,1038,276.306,311,5
1/17/2015,6:00:00,sky is clear,31,1037,276.6895,309,5
1/17/2015,7:00:00,sky is clear,29,1036,279.215,312,5
1/17/2015,8:00:00,sky is clear,28,1035,280.134,311,5
1/17/2015,9:00:00,sky is clear,28,1036,277.878,303,4
1/17/2015,10:00:00,sky is clear,26,1034,279.8553333,305,5
1/17/2015,11:00:00,sky is clear,26,1035,278.6576667,300,4
1/18/2015,12:00:00,sky is clear,29,1036,275.602,272,4
1/18/2015,1:00:00,sky is clear,28,1037,275.0236667,274,3
1/18/2015,2:00:00,sky is clear,30,1038,272.5873333,253,3
1/18/2015,3:00:00,sky is clear,30,1037,272.1475,257,3
1/18/2015,4:00:00,sky is clear,32,1039,269.0456667,228,2
1/18/2015,5:00:00,sky is clear,33,1039,267.9403333,224,2
1/18/2015,6:00:00,sky is clear,29,1038,269.2435,234,3
1/18/2015,7:00:00,sky is clear,32,1038,267.3353333,224,3
1/18/2015,8:00:00,sky is clear,29,1038,267.8356667,230,3
1/18/2015,9:00:00,sky is clear,32,1037,270.383,249,4
1/18/2015,10:00:00,sky is clear,28,1037,270.201,250,3
1/18/2015,11:00:00,sky is clear,29,1036,272.066,264,4
1/18/2015,12:00:00,sky is clear,31,1037,273.2565,263,4
1/18/2015,1:00:00,few clouds,32,1036,275.3463333,283,5
1/18/2015,2:00:00,few clouds,33,1036,276.7616667,286,5
1/18/2015,3:00:00,sky is clear,31,1034,279.2805,289,5
1/18/2015,4:00:00,few clouds,34,1035,280.328,293,6
1/18/2015,5:00:00,few clouds,33,1033,282.479,295,6
1/18/2015,6:00:00,sky is clear,33,1032,282.081,297,6
1/18/2015,7:00:00,sky is clear,32,1030,285.0816667,300,6
1/18/2015,8:00:00,sky is clear,31,1028,285.5333333,301,6
1/18/2015,9:00:00,sky is clear,32,1030,283.392,298,5
1/18/2015,10:00:00,sky is clear,31,1028,284.708,302,5
1/18/2015,11:00:00,sky is clear,31,1029,283.431,300,4
1/19/2015,12:00:00,sky is clear,36,1030,281.6035,286,5
1/19/2015,1:00:00,sky is clear,35,1031,280.51,289,4
1/19/2015,2:00:00,sky is clear,38,1032,278.866,279,3
1/19/2015,3:00:00,sky is clear,39,1032,277.707,277,3
1/19/2015,4:00:00,sky is clear,43,1034,275.9013333,265,3
1/19/2015,5:00:00,sky is clear,44,1034,274.5806667,260,2
1/19/2015,6:00:00,sky is clear,47,1034,274.402,265,3
1/19/2015,7:00:00,sky is clear,48,1035,272.7006667,256,2
1/19/2015,8:00:00,sky is clear,50,1035,272.1413333,258,2
1/19/2015,9:00:00,sky is clear,49,1035,272.6515,267,2
1/19/2015,10:00:00,sky is clear,52,1035,271.7356667,267,2
1/19/2015,11:00:00,sky is clear,53,1036,271.8893333,273,3
1/19/2015,12:00:00,sky is clear,50,1036,272.3685,269,3
1/19/2015,1:00:00,sky is clear,51,1036,272.4136667,279,3
1/19/2015,2:00:00,sky is clear,50,1037,272.7843333,279,3
1/19/2015,3:00:00,sky is clear,46,1034,277.476,302,2
1/19/2015,4:00:00,sky is clear,45,1035,276.4063333,294,2
1/19/2015,5:00:00,sky is clear,42,1033,279.6576667,309,2
1/19/2015,6:00:00,sky is clear,42,1032,278.7115,295,3
1/19/2015,7:00:00,sky is clear,37,1030,283.362,320,2
1/19/2015,8:00:00,sky is clear,37,1028,283.815,316,2
1/19/2015,9:00:00,sky is clear,37,1030,281.454,310,2
1/19/2015,10:00:00,sky is clear,36,1027,282.845,306,3
1/19/2015,11:00:00,sky is clear,36,1028,281.422,301,3
1/20/2015,12:00:00,scattered clouds,45,1030,279.352,306,1
1/20/2015,1:00:00,scattered clouds,42,1030,278.1446667,298,2
1/20/2015,2:00:00,broken clouds,48,1031,276.2903333,299,1
1/20/2015,3:00:00,few clouds,48,1031,275.978,272,2
1/20/2015,4:00:00,broken clouds,56,1033,273.6096667,283,0
1/20/2015,5:00:00,scattered clouds,58,1033,272.7833333,265,1
1/20/2015,6:00:00,scattered clouds,64,1034,271.9485,314,1
1/20/2015,7:00:00,few clouds,65,1034,271.125,274,1
1/20/2015,8:00:00,few clouds,70,1035,270.293,301,1
1/20/2015,9:00:00,light snow,76,1036,270.448,155,1
1/20/2015,10:00:00,light snow,81,1036,269.287,239,1
1/20/2015,11:00:00,light snow,87,1037,269.113,151,1
1/20/2015,12:00:00,light snow,83,1038,269.377,261,1
1/20/2015,1:00:00,light snow,92,1039,269.057,107,1
1/20/2015,2:00:00,light snow,91,1040,269.175,151,1
1/20/2015,3:00:00,light snow,78,1037,272.2125,100,0
1/20/2015,4:00:00,light snow,82,1039,271.3573333,176,1
1/20/2015,5:00:00,light snow,73,1038,273.4216667,156,0
1/20/2015,6:00:00,light snow,69,1036,273.379,102,1
1/20/2015,7:00:00,light snow,59,1035,276.1456667,94,1
1/20/2015,8:00:00,light snow,53,1033,276.8053333,51,1
1/20/2015,9:00:00,light snow,55,1035,274.8355,81,1
1/20/2015,10:00:00,light snow,47,1032,276.3716667,14,2
1/20/2015,11:00:00,light snow,46,1033,275.2783333,20,1
1/21/2015,12:00:00,light snow,59,1035,272.5005,52,2
1/21/2015,1:00:00,light snow,54,1035,271.9686667,49,1
1/21/2015,2:00:00,light snow,62,1037,269.7523333,72,2
1/21/2015,3:00:00,light snow,60,1037,269.787,65,1
1/21/2015,4:00:00,few clouds,73,1039,266.8203333,99,1
1/21/2015,5:00:00,few clouds,74,1040,266.1046667,102,1
1/21/2015,6:00:00,scattered clouds,75,1040,265.93,133,1
1/21/2015,7:00:00,scattered clouds,77,1041,265.034,126,1
1/21/2015,8:00:00,scattered clouds,78,1041,264.679,148,1
1/21/2015,9:00:00,broken clouds,78,1041,265.4365,205,1
1/21/2015,10:00:00,broken clouds,79,1042,264.7106667,215,0
1/21/2015,11:00:00,broken clouds,79,1042,265.0973333,260,0
1/21/2015,12:00:00,light snow,78,1043,265.642,114,1
1/21/2015,1:00:00,light snow,79,1043,265.976,223,1
1/21/2015,2:00:00,light snow,78,1044,266.468,140,1
1/21/2015,3:00:00,light snow,79,1042,266.9735,176,1
1/21/2015,4:00:00,light snow,78,1043,267.461,54,1
1/21/2015,5:00:00,light snow,78,1042,267.962,50,1
1/21/2015,6:00:00,snow,77,1042,267.8795,56,2
1/21/2015,7:00:00,snow,78,1041,268.575,49,2
1/21/2015,8:00:00,snow,77,1040,268.687,52,2
1/21/2015,9:00:00,snow,77,1041,268.099,56,2
1/21/2015,10:00:00,snow,76,1040,268.4443333,58,2
1/21/2015,11:00:00,snow,76,1041,268.0896667,62,2
1/22/2015,12:00:00,light snow,82,1043,267.5925,71,2
1/22/2015,1:00:00,light snow,80,1043,267.2853333,72,2
1/22/2015,2:00:00,light snow,84,1045,266.8356667,80,1
1/22/2015,3:00:00,light snow,80,1045,265.315,131,1
1/22/2015,4:00:00,light snow,87,1047,265.2223333,123,1
1/22/2015,5:00:00,light snow,85,1048,264.0586667,160,1
1/22/2015,6:00:00,light snow,77,1048,262.514,144,1
1/22/2015,7:00:00,light snow,78,1049,261.4773333,198,1
1/22/2015,8:00:00,light snow,71,1050,260.0596667,199,1
1/22/2015,9:00:00,light snow,77,1050,259.748,202,1
1/22/2015,10:00:00,light snow,67,1050,257.9616667,203,1
1/22/2015,11:00:00,light snow,68,1050,257.2813333,206,1
1/22/2015,12:00:00,light snow,61,1051,257.341,210,1
1/22/2015,1:00:00,light snow,65,1051,256.414,212,1
1/22/2015,2:00:00,light snow,61,1051,256.227,216,1
1/22/2015,3:00:00,light snow,68,1048,262.8285,220,1
1/22/2015,4:00:00,light snow,60,1050,260.3786667,224,1
1/22/2015,5:00:00,light snow,63,1048,264.7173333,228,1
1/22/2015,6:00:00,light snow,57,1046,264.862,223,1
1/22/2015,7:00:00,light snow,63,1044,270.5986667,230,1
1/22/2015,8:00:00,light snow,60,1042,272.1413333,228,1
1/22/2015,9:00:00,light snow,67,1043,269.1185,218,1
1/22/2015,10:00:00,light snow,61,1040,272.183,219,1
1/22/2015,11:00:00,light snow,65,1040,270.682,211,1
1/23/2015,12:00:00,sky is clear,58,1041,266.148,221,1
1/23/2015,1:00:00,sky is clear,65,1041,265.658,207,1
1/23/2015,2:00:00,sky is clear,62,1042,262.135,211,1
1/23/2015,3:00:00,sky is clear,62,1043,262.736,215,1
1/23/2015,4:00:00,sky is clear,58,1044,257.8383333,218,1
1/23/2015,5:00:00,sky is clear,57,1044,257.0646667,222,1
1/23/2015,6:00:00,sky is clear,54,1044,257.169,225,1
1/23/2015,7:00:00,sky is clear,54,1045,256.1026667,229,1
1/23/2015,8:00:00,sky is clear,52,1045,255.9143333,233,1
1/23/2015,9:00:00,sky is clear,57,1045,255.9295,233,1
1/23/2015,10:00:00,sky is clear,53,1045,255.6733333,238,1
1/23/2015,11:00:00,sky is clear,56,1046,255.6206667,239,1
1/23/2015,12:00:00,sky is clear,55,1046,256.274,238,1
1/23/2015,1:00:00,sky is clear,59,1046,255.986,240,1
1/23/2015,2:00:00,sky is clear,60,1046,256.404,240,1
1/23/2015,3:00:00,sky is clear,62,1043,264.45,244,1
1/23/2015,4:00:00,sky is clear,62,1044,262.3253333,242,1
1/23/2015,5:00:00,sky is clear,64,1042,267.8286667,244,2
1/23/2015,6:00:00,sky is clear,63,1041,267.1675,144,1
1/23/2015,7:00:00,sky is clear,65,1039,274.7256667,181,2
1/23/2015,8:00:00,sky is clear,65,1037,276.1193333,115,1
1/23/2015,9:00:00,few clouds,72,1040,272.4215,140,2
1/23/2015,10:00:00,few clouds,70,1037,275.5123333,44,1
1/23/2015,11:00:00,few clouds,74,1038,273.5116667,39,1
1/24/2015,12:00:00,sky is clear,66,1040,270.852,121,0
1/24/2015,1:00:00,few clouds,75,1041,269.071,87,1
1/24/2015,2:00:00,few clouds,71,1042,266.631,140,0
1/24/2015,3:00:00,scattered clouds,71,1042,266.909,120,1
1/24/2015,4:00:00,few clouds,66,1044,263.563,198,0
1/24/2015,5:00:00,few clouds,64,1044,262.935,202,1
1/24/2015,6:00:00,sky is clear,67,1044,262.3605,205,1
1/24/2015,7:00:00,few clouds,64,1044,261.7146667,210,1
1/24/2015,8:00:00,sky is clear,66,1044,261.1223333,213,1
1/24/2015,9:00:00,few clouds,63,1044,260.6215,217,1
1/24/2015,10:00:00,sky is clear,66,1043,259.9986667,221,1
1/24/2015,11:00:00,sky is clear,65,1043,259.4673333,225,2
1/24/2015,12:00:00,sky is clear,62,1043,259.6855,223,2
1/24/2015,1:00:00,sky is clear,62,1043,258.9043333,229,2
1/24/2015,2:00:00,sky is clear,60,1043,258.8726667,229,2
1/24/2015,3:00:00,sky is clear,62,1039,266.793,235,2
1/24/2015,4:00:00,sky is clear,59,1040,264.1106667,233,2
1/24/2015,5:00:00,sky is clear,60,1038,269.3803333,237,2
1/24/2015,6:00:00,sky is clear,56,1036,270.23,265,3
1/24/2015,7:00:00,sky is clear,58,1033,276.973,261,3
1/24/2015,8:00:00,sky is clear,56,1031,279.296,281,4
1/24/2015,9:00:00,sky is clear,59,1033,275.8935,276,3
1/24/2015,10:00:00,sky is clear,55,1030,280.125,304,4
1/24/2015,11:00:00,sky is clear,56,1030,278.631,307,4
1/25/2015,12:00:00,sky is clear,54,1032,278.735,298,5
1/25/2015,1:00:00,sky is clear,56,1032,276.7083333,305,4
1/25/2015,2:00:00,few clouds,55,1033,276.2796667,299,5
1/25/2015,3:00:00,sky is clear,56,1034,276.02,305,4
1/25/2015,4:00:00,few clouds,54,1035,275.535,296,5
1/25/2015,5:00:00,few clouds,54,1036,275.219,298,5
1/25/2015,6:00:00,sky is clear,56,1036,274.6765,300,5
1/25/2015,7:00:00,sky is clear,55,1037,274.436,302,5
1/25/2015,8:00:00,sky is clear,57,1037,273.969,303,4
1/25/2015,9:00:00,sky is clear,56,1038,273.677,301,4
1/25/2015,10:00:00,sky is clear,58,1039,273.1516667,304,4
1/25/2015,11:00:00,sky is clear,58,1039,272.8013333,302,4
1/25/2015,12:00:00,sky is clear,58,1040,272.957,303,4
1/25/2015,1:00:00,sky is clear,58,1040,272.438,301,3
1/25/2015,2:00:00,sky is clear,58,1041,272.425,301,3
1/25/2015,3:00:00,sky is clear,53,1038,276.762,306,3
1/25/2015,4:00:00,sky is clear,55,1040,275.299,304,3
1/25/2015,5:00:00,sky is clear,51,1039,278.186,308,3
1/25/2015,6:00:00,sky is clear,51,1037,278.039,315,3
1/25/2015,7:00:00,sky is clear,46,1036,281.9373333,318,3
1/25/2015,8:00:00,sky is clear,46,1034,282.8016667,324,3
1/25/2015,9:00:00,sky is clear,49,1036,280.354,310,2
1/25/2015,10:00:00,sky is clear,47,1033,282.3223333,323,2
1/25/2015,11:00:00,sky is clear,49,1034,280.9786667,316,2
1/26/2015,12:00:00,sky is clear,46,1035,279.521,305,3
1/26/2015,1:00:00,sky is clear,50,1036,278.2153333,300,2
1/26/2015,2:00:00,sky is clear,48,1037,276.7956667,290,2
1/26/2015,3:00:00,sky is clear,54,1038,276.1685,286,2
1/26/2015,4:00:00,sky is clear,50,1039,274.4846667,274,3
1/26/2015,5:00:00,sky is clear,54,1039,273.5933333,268,3
1/26/2015,6:00:00,sky is clear,52,1039,273.4065,267,2
1/26/2015,7:00:00,sky is clear,57,1040,272.2803333,259,2
1/26/2015,8:00:00,sky is clear,58,1040,271.8586667,256,2
1/26/2015,9:00:00,sky is clear,61,1040,271.051,244,2
1/26/2015,10:00:00,sky is clear,60,1040,270.758,244,2
1/26/2015,11:00:00,sky is clear,62,1040,270.079,234,1
1/26/2015,12:00:00,sky is clear,59,1041,270.8425,240,2
1/26/2015,1:00:00,sky is clear,63,1041,269.6826667,225,1
1/26/2015,2:00:00,sky is clear,62,1042,269.9653333,226,2
1/26/2015,3:00:00,sky is clear,52,1039,277.1625,227,1
1/26/2015,4:00:00,sky is clear,54,1041,275.1403333,227,2
1/26/2015,5:00:00,sky is clear,46,1039,280.0326667,227,2
1/26/2015,6:00:00,sky is clear,48,1037,280.0595,197,1
1/26/2015,7:00:00,sky is clear,38,1035,286.5736667,208,1
1/26/2015,8:00:00,sky is clear,36,1034,288.2223333,188,1
1/26/2015,9:00:00,sky is clear,46,1035,284.225,173,1
1/26/2015,10:00:00,sky is clear,41,1032,287.7556667,151,0
1/26/2015,11:00:00,sky is clear,47,1032,285.6403333,134,1
1/27/2015,12:00:00,sky is clear,47,1034,282.293,166,1
1/27/2015,1:00:00,sky is clear,55,1034,280.5883333,133,1
1/27/2015,2:00:00,sky is clear,57,1035,277.6516667,148,1
1/27/2015,3:00:00,sky is clear,58,1035,277.7055,163,1
1/27/2015,4:00:00,sky is clear,60,1037,273.772,178,1
1/27/2015,5:00:00,sky is clear,62,1037,272.829,193,1
1/27/2015,6:00:00,sky is clear,59,1037,272.8095,188,1
1/27/2015,7:00:00,sky is clear,62,1038,271.5586667,209,1
1/27/2015,8:00:00,sky is clear,61,1038,271.2313333,211,1
1/27/2015,9:00:00,sky is clear,60,1038,271.1215,213,1
1/27/2015,10:00:00,sky is clear,59,1038,270.7216667,214,1
1/27/2015,11:00:00,sky is clear,58,1038,270.5393333,215,1
1/27/2015,12:00:00,sky is clear,58,1038,270.7355,214,1
1/27/2015,1:00:00,sky is clear,57,1038,270.427,217,1
1/27/2015,2:00:00,sky is clear,57,1038,270.497,217,1
1/27/2015,3:00:00,sky is clear,48,1034,278.1,223,1
1/27/2015,4:00:00,sky is clear,51,1035,275.659,221,1
1/27/2015,5:00:00,sky is clear,45,1033,280.751,225,1
1/27/2015,6:00:00,sky is clear,48,1031,280.4995,236,1
1/27/2015,7:00:00,sky is clear,40,1029,287.3726667,238,1
1/27/2015,8:00:00,sky is clear,40,1027,288.9023333,246,1
1/27/2015,9:00:00,sky is clear,52,1028,284.748,290,1
1/27/2015,10:00:00,sky is clear,48,1025,288.1723333,287,0
1/27/2015,11:00:00,sky is clear,57,1025,285.9126667,319,0
1/28/2015,12:00:00,sky is clear,55,1026,282.438,280,1
1/28/2015,1:00:00,sky is clear,66,1026,280.5833333,336,1
1/28/2015,2:00:00,sky is clear,68,1027,277.5136667,320,1
1/28/2015,3:00:00,sky is clear,64,1027,277.5995,300,1
1/28/2015,4:00:00,sky is clear,67,1028,273.478,286,1
1/28/2015,5:00:00,sky is clear,66,1029,272.512,267,1
1/28/2015,6:00:00,few clouds,69,1029,272.317,277,2
1/28/2015,7:00:00,sky is clear,66,1030,271.094,249,2
1/28/2015,8:00:00,few clouds,67,1031,270.642,249,2
1/28/2015,9:00:00,few clouds,64,1031,271.241,251,2
1/28/2015,10:00:00,scattered clouds,67,1031,270.4386667,251,3
1/28/2015,11:00:00,scattered clouds,66,1032,270.6873333,252,2
1/28/2015,12:00:00,few clouds,65,1032,270.4225,259,2
1/28/2015,1:00:00,scattered clouds,63,1032,270.8423333,259,2
1/28/2015,2:00:00,few clouds,62,1033,270.7486667,264,2
1/28/2015,3:00:00,few clouds,56,1030,276.622,271,2
1/28/2015,4:00:00,sky is clear,57,1032,274.5393333,276,2
1/28/2015,5:00:00,sky is clear,52,1030,278.4236667,282,2
1/28/2015,6:00:00,sky is clear,52,1030,277.119,285,4
1/28/2015,7:00:00,sky is clear,46,1028,282.733,293,4
1/28/2015,8:00:00,sky is clear,45,1027,283.158,297,5
1/28/2015,9:00:00,sky is clear,47,1029,281.1155,306,3
1/28/2015,10:00:00,sky is clear,45,1027,282.363,308,5
1/28/2015,11:00:00,sky is clear,46,1029,281.143,315,4
1/29/2015,12:00:00,sky is clear,53,1031,277.513,309,3
1/29/2015,1:00:00,sky is clear,52,1032,277.0963333,321,3
1/29/2015,2:00:00,sky is clear,57,1034,274.2696667,319,2
1/29/2015,3:00:00,sky is clear,59,1036,274.005,180,2
1/29/2015,4:00:00,sky is clear,66,1038,270.3243333,223,1
1/29/2015,5:00:00,sky is clear,68,1040,269.2056667,130,0
1/29/2015,6:00:00,scattered clouds,70,1041,269.259,170,1
1/29/2015,7:00:00,few clouds,73,1043,267.7496667,32,0
1/29/2015,8:00:00,scattered clouds,75,1044,267.4123333,28,1
1/29/2015,9:00:00,few clouds,79,1045,268.772,175,0
1/29/2015,10:00:00,broken clouds,81,1047,267.869,120,1
1/29/2015,11:00:00,broken clouds,84,1048,268.663,217,1
1/29/2015,12:00:00,scattered clouds,80,1048,267.414,144,1
1/29/2015,1:00:00,scattered clouds,86,1049,268.889,297,1
1/29/2015,2:00:00,few clouds,85,1050,268.321,281,1
1/29/2015,3:00:00,light snow,74,1048,272.6705,254,1
1/29/2015,4:00:00,light snow,76,1050,270.4633333,241,1
1/29/2015,5:00:00,light snow,69,1048,273.1736667,217,1
1/29/2015,6:00:00,sky is clear,70,1047,273.211,201,2
1/29/2015,7:00:00,light snow,60,1046,276.8123333,176,1
1/29/2015,8:00:00,light snow,59,1044,277.7406667,157,2
1/29/2015,9:00:00,light snow,59,1045,276.2005,161,1
1/29/2015,10:00:00,sky is clear,57,1042,277.9516667,135,2
1/29/2015,11:00:00,sky is clear,57,1042,277.2343333,132,2
1/30/2015,12:00:00,few clouds,67,1043,274.92,161,2
1/30/2015,1:00:00,sky is clear,63,1043,274.735,147,2
1/30/2015,2:00:00,few clouds,70,1044,272.953,165,2
1/30/2015,3:00:00,scattered clouds,66,1043,273.2785,164,2
1/30/2015,4:00:00,scattered clouds,76,1044,270.794,189,2
1/30/2015,5:00:00,scattered clouds,76,1044,270.417,194,2
1/30/2015,6:00:00,scattered clouds,77,1044,270.6285,198,2
1/30/2015,7:00:00,broken clouds,76,1044,270.0553333,204,2
1/30/2015,8:00:00,scattered clouds,77,1043,270.0706667,208,1
1/30/2015,9:00:00,scattered clouds,78,1043,269.4635,214,1
1/30/2015,10:00:00,scattered clouds,79,1042,269.6863333,218,1
1/30/2015,11:00:00,scattered clouds,80,1042,269.2866667,223,1
1/30/2015,12:00:00,scattered clouds,78,1042,269.76,224,1
1/30/2015,1:00:00,scattered clouds,80,1041,269.0693333,232,1
1/30/2015,2:00:00,scattered clouds,79,1041,269.2516667,234,1
1/30/2015,3:00:00,few clouds,72,1039,274.353,237,1
1/30/2015,4:00:00,scattered clouds,73,1039,272.8956667,239,1
1/30/2015,5:00:00,few clouds,67,1038,276.3573333,242,1
1/30/2015,6:00:00,scattered clouds,68,1036,275.7855,136,1
1/30/2015,7:00:00,few clouds,60,1034,280.5916667,174,1
1/30/2015,8:00:00,few clouds,59,1033,281.3643333,104,1
1/30/2015,9:00:00,scattered clouds,61,1034,278.999,139,1
1/30/2015,10:00:00,scattered clouds,58,1031,280.8176667,35,1
1/30/2015,11:00:00,scattered clouds,59,1031,279.4983333,35,1
1/31/2015,12:00:00,broken clouds,65,1033,277.9865,151,1
1/31/2015,1:00:00,broken clouds,64,1032,276.7313333,112,1
1/31/2015,2:00:00,broken clouds,68,1033,275.2836667,190,1
1/31/2015,3:00:00,broken clouds,68,1033,275.574,147,1
1/31/2015,4:00:00,overcast clouds,73,1034,273.547,265,1
1/31/2015,5:00:00,overcast clouds,74,1034,273.258,262,1
1/31/2015,6:00:00,broken clouds,79,1033,272.633,297,1
1/31/2015,7:00:00,broken clouds,79,1034,272.456,282,1
1/31/2015,8:00:00,broken clouds,82,1033,271.943,304,1
1/31/2015,9:00:00,broken clouds,81,1033,270.639,295,1
1/31/2015,10:00:00,scattered clouds,86,1032,270.3896667,327,1
1/31/2015,11:00:00,scattered clouds,87,1032,269.3493333,328,1
1/31/2015,12:00:00,scattered clouds,84,1032,269.389,327,1
1/31/2015,1:00:00,few clouds,85,1031,267.9886667,329,1
1/31/2015,2:00:00,few clouds,83,1031,267.6683333,328,1
1/31/2015,3:00:00,few clouds,80,1029,271.645,183,1
1/31/2015,4:00:00,sky is clear,79,1030,269.8923333,230,1
1/31/2015,5:00:00,sky is clear,76,1029,272.4366667,133,1
1/31/2015,6:00:00,few clouds,75,1028,272.5055,178,1
1/31/2015,7:00:00,few clouds,72,1027,275.875,33,1
1/31/2015,8:00:00,few clouds,71,1025,276.769,31,1
1/31/2015,9:00:00,scattered clouds,73,1027,275.2815,37,1
1/31/2015,10:00:00,scattered clouds,71,1025,276.9693333,32,1
1/31/2015,11:00:00,broken clouds,71,1025,276.2756667,35,1
2/1/2015,12:00:00,broken clouds,81,1026,273.896,118,1
2/1/2015,1:00:00,broken clouds,79,1027,273.7643333,95,1
2/1/2015,2:00:00,overcast clouds,85,1027,271.9466667,151,1
2/1/2015,3:00:00,snow,83,1029,272.7225,21,1
2/1/2015,4:00:00,snow,92,1029,270.0403333,140,1
2/1/2015,5:00:00,snow,93,1030,269.9516667,72,1
2/1/2015,6:00:00,snow,92,1032,269.943,118,1
2/1/2015,7:00:00,snow,93,1033,269.8276667,12,2
2/1/2015,8:00:00,snow,93,1034,269.7923333,20,2
2/1/2015,9:00:00,snow,91,1036,268.3505,19,2
2/1/2015,10:00:00,snow,91,1037,268.784,30,2
2/1/2015,11:00:00,snow,89,1038,267.811,32,2
2/1/2015,12:00:00,snow,90,1039,267.487,39,2
2/1/2015,1:00:00,snow,88,1041,266.2976667,39,2
2/1/2015,2:00:00,snow,88,1042,265.7573333,45,1
2/1/2015,3:00:00,snow,85,1041,266.776,55,2
2/1/2015,4:00:00,snow,86,1043,265.716,59,1
2/1/2015,5:00:00,snow,84,1042,266.215,68,1
2/1/2015,6:00:00,snow,85,1040,267.2805,56,1
2/1/2015,7:00:00,snow,82,1040,267.5906667,72,1
2/1/2015,8:00:00,snow,82,1039,268.4673333,66,1
2/1/2015,9:00:00,snow,79,1040,266.95,84,1
2/1/2015,10:00:00,snow,79,1038,268.6246667,71,1
2/1/2015,11:00:00,snow,78,1038,267.9053333,80,1
2/2/2015,12:00:00,snow,81,1040,265.15,115,1
2/2/2015,1:00:00,snow,78,1040,265.1093333,117,1
2/2/2015,2:00:00,snow,79,1041,263.0326667,143,1
2/2/2015,3:00:00,snow,69,1040,264.2425,152,1
2/2/2015,4:00:00,sky is clear,75,1042,261.0703333,185,1
2/2/2015,5:00:00,sky is clear,69,1042,261.1846667,200,1
2/2/2015,6:00:00,sky is clear,69,1041,262.6645,215,2
2/2/2015,7:00:00,sky is clear,61,1040,262.3236667,230,2
2/2/2015,8:00:00,sky is clear,59,1039,263.3483333,246,2
2/2/2015,9:00:00,sky is clear,61,1038,265.7275,249,2
2/2/2015,10:00:00,sky is clear,58,1037,266.3006667,268,3
2/2/2015,11:00:00,sky is clear,59,1036,268.2283333,276,3
2/2/2015,12:00:00,sky is clear,58,1037,268.6995,278,3
2/2/2015,1:00:00,sky is clear,60,1035,271.1126667,287,4
2/2/2015,2:00:00,sky is clear,60,1035,272.0693333,291,4
2/2/2015,3:00:00,sky is clear,59,1033,274.964,304,4
2/2/2015,4:00:00,sky is clear,59,1034,275.2746667,305,4
2/2/2015,5:00:00,sky is clear,58,1033,277.5233333,315,4
2/2/2015,6:00:00,sky is clear,57,1031,277.0745,306,4
2/2/2015,7:00:00,sky is clear,57,1030,280.2223333,322,4
2/2/2015,8:00:00,sky is clear,55,1029,280.6726667,320,3
2/2/2015,9:00:00,sky is clear,56,1030,278.6275,315,3
2/2/2015,10:00:00,sky is clear,54,1028,279.9096667,313,3
2/2/2015,11:00:00,sky is clear,54,1029,278.6963333,309,3
2/3/2015,12:00:00,sky is clear,54,1030,276.387,287,3
2/3/2015,1:00:00,sky is clear,54,1031,275.539,289,2
2/3/2015,2:00:00,sky is clear,54,1032,273.595,273,2
2/3/2015,3:00:00,few clouds,57,1032,273.8305,262,2
2/3/2015,4:00:00,few clouds,56,1033,271.16,244,2
2/3/2015,5:00:00,scattered clouds,58,1034,270.669,232,2
2/3/2015,6:00:00,sky is clear,59,1034,270.2835,246,2
2/3/2015,7:00:00,scattered clouds,61,1034,269.7573333,225,2
2/3/2015,8:00:00,few clouds,62,1034,269.3366667,230,2
2/3/2015,9:00:00,scattered clouds,60,1033,269.895,234,2
2/3/2015,10:00:00,few clouds,62,1034,269.148,239,2
2/3/2015,11:00:00,few clouds,61,1033,269.38,243,2
2/3/2015,12:00:00,sky is clear,62,1033,270.584,253,2
2/3/2015,1:00:00,few clouds,60,1032,270.492,256,3
